geo_unit,school,name,latitude,longitude,grade_1918,average_attendance_1918,gender,StatutoryLowAge,StatutoryHighAge,number_staff,SchoolCapacity
CT00086,Makahu,Stratford,-39.3370781,174.2838238,2,20,Mixed,5,12,1,22
CT00021,Makaka,Egmont,-39.453736,173.854185,1,21,Mixed,5,12,1,23
CT00033,Manaia,Hawera,-39.59167,174.28333,4,170,Mixed,5,12,4,189
CT00024,Mangahume,Eltham,-39.429722,174.299167,2,23,Mixed,5,12,1,26
CT00024,Mangamingi,Eltham,-39.429722,174.299167,2,19,Mixed,5,12,1,21
CT00024,Mangatoki,Eltham,-39.429722,174.299167,3,89,Mixed,5,12,2,99
CT00089,Mangorei Lower,Taranaki,-39.3,174.133333,1,14,Mixed,5,12,1,16
CT00089,Mangorei Upper,Taranaki,-39.3,174.133333,1,24,Mixed,5,12,1,27
NA,Marakopa,Awakino (Auckland Province),NA,NA,1,14,Mixed,5,12,1,16
CT00123,Marco,Whangamomona,-39.14524461,174.7387759,3,33,Mixed,5,12,2,37
CT00024,Mata,Eltham,-39.429722,174.299167,1,23,Mixed,5,12,1,26
CT00024,Matapu,Eltham,-39.429722,174.299167,1,14,Mixed,5,12,1,16
CT00013,Matau (household),Clifton,-38.995833,174.233056,0,5,Mixed,5,12,1,6
CT00013,Matau,Clifton,-38.995833,174.233056,1,14,Mixed,5,12,1,16
CT00065,Matiere,Ohura,-38.8439123,174.9816397,3,59,Mixed,5,12,3,66
CT00033,Meremere,Hawera,-39.59167,174.28333,2,32,Mixed,5,12,1,36
CT00086,Midhurst,Stratford,-39.3370781,174.2838238,3,103,Mixed,5,12,2,114
CT00013,Mimi,Clifton,-38.995833,174.233056,2,23,Mixed,5,12,1,26
NA,Mokau,Awakino (Auckland Province),NA,NA,2,27,Mixed,5,12,1,30
CT00013,Mokau River,Clifton,-38.995833,174.233056,0,4,Mixed,5,12,1,4
CT00033,Mokoia,Hawera,-39.59167,174.28333,3,49,Mixed,5,12,2,54
CT00013,Motonui,Clifton,-38.995833,174.233056,3,71,Mixed,5,12,2,79
CT00013,Mount Messenger,Clifton,-38.995833,174.233056,1,17,Mixed,5,12,1,19
CT00021,Newall,Egmont,-39.453736,173.854185,2,28,Mixed,5,12,1,31
CT00086,Ngaere,Stratford,-39.3370781,174.2838238,3,84,Mixed,5,12,2,93
CT00065,Nihoniho,Ohura,-38.8439123,174.9816397,1,20,Mixed,5,12,1,22
CT00086,Norfolk,Stratford,-39.3370781,174.2838238,3,50,Mixed,5,12,2,56
CT00033,Normanby,Hawera,-39.59167,174.28333,3,109,Mixed,5,12,2,121
CT00089,Oakura,Taranaki,-39.3,174.133333,2,35,Mixed,5,12,1,39
CT00021,Oaonui,Egmont,-39.453736,173.854185,3,58,Mixed,5,12,2,64
CT00021,Oeo,Egmont,-39.453736,173.854185,2,28,Mixed,5,12,1,31
CT00033,Ohangai,Hawera,-39.59167,174.28333,3,63,Mixed,5,12,3,70
CT00065,Ohura,Ohura,-38.8439123,174.9816397,3,50,Mixed,5,12,3,56
CT00065,Okahukura,Ohura,-38.8439123,174.9816397,3,35,Mixed,5,12,2,39
CT00033,Okaiawa,Hawera,-39.59167,174.28333,3,103,Mixed,5,12,2,114
CT00089,Okato,Taranaki,-39.3,174.133333,3,75,Mixed,5,12,3,83
CT00065,Okau,Ohura,-38.8439123,174.9816397,2,22,Mixed,5,12,1,24
CT00013,Okoke,Clifton,-38.995833,174.233056,1,9,Mixed,5,12,1,10
CT00089,Omata,Taranaki,-39.3,174.133333,3,72,Mixed,5,12,3,80
CT00065,Ongarue,Ohura,-38.8439123,174.9816397,3,40,Mixed,5,12,2,44
CT00021,Opunake,Egmont,-39.453736,173.854185,3,84,Mixed,5,12,3,93
CT00104,Otakeho,Waimate West,-39.5513,174.1281,3,106,Mixed,5,12,3,118
CT00065,Otangiwai,Ohura,-38.8439123,174.9816397,3,36,Mixed,5,12,2,40
CT00065,Otunui,Ohura,-38.8439123,174.9816397,1,20,Mixed,5,12,1,22
CT00065,Paraketu Valley,Ohura,-38.8439123,174.9816397,1,8,Mixed,5,12,1,9
CT00123,Pehu,Whangamomona,-39.14524461,174.7387759,0,3,Mixed,5,12,1,3
CT00086,Pembroke,Stratford,-39.3370781,174.2838238,2,25,Mixed,5,12,1,28
CT00021,Pihama,Egmont,-39.453736,173.854185,3,57,Mixed,5,12,2,63
CT00086,Piko,Stratford,-39.3370781,174.2838238,1,7,Mixed,5,12,1,8
CT00089,Pitone,Taranaki,-39.3,174.133333,1,12,Mixed,5,12,1,13
CT00123,Pohokura,Whangamomona,-39.14524461,174.7387759,2,19,Mixed,5,12,1,21
CT00013,Pukearuhe,Clifton,-38.995833,174.233056,1,18,Mixed,5,12,1,20
CT00089,Pukeho,Taranaki,-39.3,174.133333,2,27,Mixed,5,12,1,30
CT00086,Pukengahu,Stratford,-39.3370781,174.2838238,3,50,Mixed,5,12,3,56
CT00021,Pungarehu,Egmont,-39.453736,173.854185,3,36,Mixed,5,12,2,40
CT00021,Puniho,Egmont,-39.453736,173.854185,2,36,Mixed,5,12,1,40
CT00086,Puniwhakau,Stratford,-39.3370781,174.2838238,2,24,Mixed,5,12,1,27
CT00086,Purangi,Stratford,-39.3370781,174.2838238,1,9,Mixed,5,12,1,10
CT00021,Rahotu,Egmont,-39.453736,173.854185,3,75,Mixed,5,12,2,83
CT00089,Ratapiko,Taranaki,-39.3,174.133333,3,42,Mixed,5,12,3,47
CT00089,Raupuha,Taranaki,-39.3,174.133333,3,30,Mixed,5,12,3,33
CT00024,Rawhitiroa,Eltham,-39.429722,174.299167,3,45,Mixed,5,12,2,50
CT00024,Riverlea,Eltham,-39.429722,174.299167,3,53,Mixed,5,12,2,59
CT00024,Rotokare,Eltham,-39.429722,174.299167,2,18,Mixed,5,12,1,20
CT00021,Rowan,Egmont,-39.453736,173.854185,2,31,Mixed,5,12,1,34
CT00086,Stanley,Stratford,-39.3370781,174.2838238,3,62,Mixed,5,12,2,69
CT00123,Tahora,Whangamomona,-39.14524461,174.7387759,2,38,Mixed,5,12,1,42
CT00013,Tarata,Clifton,-38.995833,174.233056,3,31,Mixed,5,12,2,34
CT00089,Tariki,Taranaki,-39.3,174.133333,3,72,Mixed,5,12,2,80
CT00089,Tarurutangi,Taranaki,-39.3,174.133333,2,26,Mixed,5,12,1,29
CT00089,Tataraimaka,Taranaki,-39.3,174.133333,3,45,Mixed,5,12,2,50
CT00065,Tatu,Ohura,-38.8439123,174.9816397,1,13,Mixed,5,12,1,14
CT00021,Te Kiri,Egmont,-39.453736,173.854185,3,51,Mixed,5,12,2,57
CT00024,Te Roti,Eltham,-39.429722,174.299167,3,40,Mixed,5,12,3,44
CT00013,Tikorangi,Clifton,-38.995833,174.233056,3,65,Mixed,5,12,2,72
CT00033,Tokaora,Hawera,-39.59167,174.28333,2,38,Mixed,5,12,1,42
CT00065,Tokirima Road,Ohura,-38.8439123,174.9816397,2,25,Mixed,5,12,1,28
CT00086,Toko,Stratford,-39.3370781,174.2838238,3,104,Mixed,5,12,2,116
CT00013,Tongaporutu,Clifton,-38.995833,174.233056,1,12,Mixed,5,12,1,13
CT00086,Tuna,Stratford,-39.3370781,174.2838238,2,23,Mixed,5,12,1,26
CT00123,Tututawa,Whangamomona,-39.14524461,174.7387759,2,23,Mixed,5,12,1,26
CT00013,Urenui,Clifton,-38.995833,174.233056,3,70,Mixed,5,12,3,78
CT00013,Uruti,Clifton,-38.995833,174.233056,2,25,Mixed,5,12,1,28
CT00013,Waiau,Clifton,-38.995833,174.233056,1,15,Mixed,5,12,1,17
CT00089,Waiongona,Taranaki,-39.3,174.133333,2,19,Mixed,5,12,1,21
CT00123,Waitaanga,Whangamomona,-39.14524461,174.7387759,1,12,Mixed,5,12,1,13
CT00013,Waitewhena (half-time) See under Hapurua,Clifton,-38.995833,174.233056,2,24,Mixed,5,12,1,27
CT00041,Waitui,Inglewood,-39.1499994,174.1999992,2,24,Mixed,5,12,1,27
CT00021,Warea,Egmont,-39.453736,173.854185,3,45,Mixed,5,12,3,50
CT00033,Whakamara,Hawera,-39.59167,174.28333,2,18,Mixed,5,12,1,20
CT00123,Whangamomona,Whangamomona,-39.14524461,174.7387759,3,62,Mixed,5,12,2,69
CT00013,York,Clifton,-38.995833,174.233056,2,41,Mixed,5,12,1,46
BR00114,Whangarei High School,Whangarei,-35.73167,174.32391,NA,167,Mixed,12,18,11,186
BR00005,Auckland Boys' Grammar School,Auckland,-36.86667,174.76667,NA,747,Boys,12,18,30,830
BR00005,Auckland Girls' Grammar School,Auckland,-36.86667,174.76667,NA,490,Girls,12,18,26,544
BR00005,Auckland (Epsom) Girls' Grammar School,Auckland,-36.86667,174.76667,NA,181,Girls,12,18,12,201
BR00100,Thames High School,Thames,-37.138389,175.5405,NA,140,Mixed,12,18,6,156
BR00059,New Plymouth Boys' High School,New Plymouth,-39.055626,174.075226,NA,187,Boys,12,18,11,208
BR00059,New Plymouth Girls' High School,New Plymouth,-39.055626,174.075226,NA,121,Girls,12,18,8,134
BR00109,Wanganui Girls' Collage,Wanganui,-39.9333,175.05,NA,216,Girls,12,18,14,240
BR00026,Gisborne Girls' Collage,Gisborne,-38.6625,178.017778,NA,169,Girls,12,18,10,188
BR00055,Napier Boys' High School,Napier,-39.4926,176.91233,NA,135,Boys,12,18,9,150
BR00055,Napier Girls' High School,Napier,-39.4926,176.91233,NA,78,Girls,12,18,9,87
BR00110,Wellington Boys' Collage,Wellington,-41.28664,174.77557,NA,514,Boys,12,18,22,571
BR00110,Wellington Girls' Collage,Wellington,-41.28664,174.77557,NA,445,Girls,12,18,28,494
BR00057,Nelson Boys' Collage,Nelson,-41.27078,173.28404,NA,208,Boys,12,18,10,231
BR00057,Nelson Girls' Collage,Nelson,-41.27078,173.28404,NA,184,Girls,12,18,10,204
BR00013,Christchurch Boys' High School,Christchurch,-43.55,172.6667,NA,308,Boys,12,18,18,342
BR00013,Christchurch Girls' High School,Christchurch,-43.55,172.6667,NA,361,Girls,12,18,23,401
BR00101,Timaru Boys' High School,Timaru,-44.39672,171.25364,NA,180,Boys,12,18,11,200
BR00101,Timaru Girls' High School,Timaru,-44.39672,171.25364,NA,133,Girls,12,18,11,148
BR00018,Otago Boys' High School,Dunedin,-45.87416,170.50361,NA,437,Boys,12,18,17,486
BR00018,Otago Girls' High School,Dunedin,-45.87416,170.50361,NA,336,Girls,12,18,19,373
BR00037,Southland Boys' High School,Invercargill,-46.4132,168.3538,NA,190,Boys,12,18,10,211
BR00037,Southland Girls' High School,Invercargill,-46.4132,168.3538,NA,224,Girls,12,18,14,249
BR00031,Hamilton High School,Hamilton,-37.783,175.283,NA,268,Mixed,12,18,12,298
BR00072,Palmerston North High School,Palmerston North,-40.35636,175.61113,NA,303,Mixed,12,18,19,337
BR00027,Gore High School,Gore,-46.09917,168.94639,NA,158,Mixed,12,18,8,176
CT00056,Marlborough High School,Marlborough,-41.514,173.96,NA,119,Mixed,12,18,6,132
CT00078,Rangiora High School,Rangiora,-43.30437,172.58356,NA,95,Mixed,12,18,7,106
CT00004,Ashburton High School,Ashburton,-43.89834,171.73011,NA,140,Mixed,12,18,7,156
CT00113,Waitaki Boys' High School,Waitaki,-44.926,170.635,NA,263,Boys,12,18,9,292
CT00113,Waitaki Girls' High School,Waitaki,-44.926,170.635,NA,115,Girls,12,18,7,128
CT00018,Dannevirke High School,Dannevirke,-40.205303,176.100311,NA,100,Mixed,12,18,7,111
